title,year,rating,id,imdbid
Sunshine on Leith,2013,1,4759,2481198
Suzanne,2013,1,5020,2298416
Svecenikova djeca,2013,0,5672,2395421
"Tale of The Princess Kaguya, The",2013,1,5896,2576852
Tangerines,2013,0,7533,2991224
Teen Beach Movie,2013,1,6647,2325989
Texas Chainsaw 3D,2013,1,4142,1572315
Thanks for Sharing,2013,0,5079,1932718
This Is the End,2013,0,4167,1245492
Thor: The Dark World,2013,1,4756,1981115
Tim&#39;s Vermeer,2013,0,6006,3089388
"Time in Between, The",2013,0,7782,1864750
"To Do List, The",2013,1,4431,1758795
Touchy Feely,2013,1,5507,2364949
Tracks,2013,1,5622,2167266
Trance,2013,0,4025,1924429
Trap for Cinderella,2013,1,5436,1766175
"Truth About Emanuel, The",2013,1,5903,1838520
Turbo,2013,1,4375,1860353
Uitgesproken,2013,0,7139,3348476
UMMAH - Unter Freunden,2013,0,4540,2664258
Upstream Color,2013,0,6693,2084989
V/H/S/2,2013,1,5126,2450186
Vai que da Certo,2013,0,4126,2220408
Very Good Girls,2013,1,7716,1931602
Vi ar bast!,2013,1,4647,2364975
Vikings,2013,1,7500,2306299
Vino Veritas,2013,1,7783,1647413
Viva la liberta,2013,0,5203,2523600
"Vivian Maier Mystery, The",2013,1,6082,3252208
Vivir es facil con los ojos cerrados,2013,0,5283,2896036
Wadjda,2013,1,4304,2258858
Warm Bodies,2013,0,3862,1588173
Wastelands,2013,0,7150,2795478
"Way Way Back, The",2013,1,4420,1727388
We Are What We Are,2013,1,4948,2309021
We&#39;re the Millers,2013,1,4507,1723121
Welcome to the Punch,2013,0,4433,1684233
Wetlands,2013,1,6167,2524674
What If,2013,1,6083,1486834
White Bear,2013,1,4278,2542420
White House Down,2013,0,4309,2334879
White Lies,2013,1,8629,2386257
"Wine of Summer, The",2013,1,4715,2066133
Witching and Bitching,2013,1,4768,2404738
"Wolf of Wall Street, The",2013,1,4922,0993846
"Wolverine, The",2013,1,4388,1430132
Words and Pictures,2013,1,5464,2380331
World War Z,2013,1,4259,0816711
"World&#39;s End, The",2013,0,4414,1213663
Wrong Cops,2013,0,5670,2166616
Xi you xiang mo pian (Journey to the West),2013,0,5457,2017561
Yeh Jawaani Hai Deewani,2013,1,8745,2178470
Yip Man: Jung gik yat jin,2013,1,5613,2495118
"Young and Prodigious T.S. Spivet, The",2013,1,5607,1981107
Young Detective Dee: Rise of the Sea Dragon,2013,0,6142,2992146
"Zero Theorem, The",2013,0,5647,2333804
Zipi y Zape y el club de la canica,2013,0,5225,2388821
Zombie Hunter,2013,1,5001,2446502
"Zoran, il mio nipote scemo",2013,0,6246,3078718
Zum Geburtstag,2013,0,4604,2865802
2 Coelhos,2012,0,6443,1753722
2 Days in New York,2012,1,4101,1602472
21 Jump Street,2012,0,3380,1232829
A Halloween Puppy,2012,0,5479,2404153
A Late Quartet,2012,1,3964,1226240
A Royal Affair,2012,1,6850,1276419
A Thousand Words,2012,0,5492,0763831
About Cherry,2012,1,4043,1945062
Abraham Lincoln: Vampire Hunter,2012,1,3478,1611224
Act of Valor,2012,0,4825,1591479
Ahi va el diablo,2012,1,5066,2107648
Ali has blue eyes,2012,0,6141,2496366
Alien Tornado,2012,1,6658,1942798
All I Want Is Everything,2012,1,3627,2387222
"Amazing Spider-Man, The",2012,0,3399,0948470
American Mary,2012,1,4546,1959332
American Warships,2012,1,5152,2175927
Amour,2012,1,3780,1602620
"Angels&#39; Share, The",2012,0,4094,1924394
Anna Karenina,2012,0,3736,1781769
Any Questions for Ben?,2012,0,5875,1735839
Arachnoquake,2012,1,3540,2151543
Arbitrage,2012,0,3764,1764183
Argo,2012,1,3633,1024648
As High as the Sky,2012,1,5645,2119383
Asterix and Obelix: God Save Britannia,2012,0,6993,1597522
Attack of the 50ft Cheerleader,2012,1,3726,2098627
Augustine,2012,1,4303,2098628
Aurora,2012,0,6701,2208216
"Avengers, The",2012,0,3205,0848228
Bachelorette,2012,1,3718,1920849
Bad Parents,2012,1,5250,2081178
Barbara,2012,1,3338,2178941
Barfi!,2012,0,3669,2082197
"Batman: The Dark Knight Returns, part 1",2012,1,3835,2313197
Battleship,2012,0,3192,1440129
"Bay, The",2012,0,4976,1713476
BearCity 2: The Proposal,2012,1,3422,2005156
Beasts of the Southern Wild,2012,1,3407,2125435
Being Flynn,2012,0,6203,0455323
Berberian Sound Studio,2012,0,3860,1833844
Best Man Down,2012,1,5109,1885300
Beyond the Hills,2012,1,3924,2258281
Big Miracle,2012,1,3067,1430615
Bikini Spring Break,2012,1,4342,2304517
Bindlestiffs,2012,1,8435,2091243
Bitchkram,2012,1,4037,2287655
Black Rock,2012,1,4151,1930294
Bletchley Circle,2012,1,5279,2275990
Blood Fare,2012,0,3426,1730189
Blue Lagoon: The Awakening,2012,1,8297,2287663
Blue Like Jazz,2012,1,4881,1758575
"Body, The",2012,1,4558,1937149
"Bourne Legacy, The",2012,1,3469,1194173
"Brass Teapot, The",2012,1,5760,1935902
Brave,2012,1,3379,1217209
"Broken Circle Breakdown, The",2012,1,4085,2024519
Bullet to the Head,2012,0,3956,1308729
Byzantium,2012,1,4371,1531901
Call Girl,2012,1,3824,1977739
Call Me Kuchu,2012,1,4776,2088714
"Campaign, The",2012,0,3496,1790886
Celeste and Jesse Forever,2012,1,3480,1405365
Cheesecake Casserole,2012,1,4187,1733114
Chernobyl Diaries,2012,0,3287,1991245
Chronicle,2012,0,3037,1706593
Cigarette Ki Tarah,2012,1,3744,2346744
Citadel,2012,0,4650,1641975
"Citizen, The",2012,0,6960,1942989
Cloud Atlas,2012,1,3593,1371111
Cockneys vs Zombies,2012,0,5044,1362058
Cocktail,2012,1,3735,2168910
Comes a Bright Day,2012,0,5477,1900854
"Company You Keep, The",2012,0,4465,1381404
Compliance,2012,1,3479,1971352
Contraband,2012,1,3979,1524137
Cosmopolis,2012,0,3481,1480656
Croczilla,2012,0,4974,2354196
Cybergeddon,2012,1,5612,2189240
Dabangg 2,2012,0,3778,2112131
"Dark Knight Rises, The",2012,0,3437,1345836
Dark Shadows,2012,1,3253,1077368
Das Leben ist nichts fur Feiglinge,2012,1,4068,2147550
Das Wochenende,2012,1,4042,1836202
Dead Man&#39;s Burden,2012,0,4478,2094155
Decay,2012,1,5240,2523692
Den skaldede frisor,2012,1,4092,1854236
Despues de Lucia,2012,1,6742,2368749
"Devil Inside, The",2012,1,2993,1560985
"Devil&#39;s Carnival, The",2012,0,6183,2204379
"Dictator, The",2012,0,3289,1645170
Die Wand,2012,0,5538,1745686
Django Unchained,2012,0,3792,1853728
Djupid,2012,0,8700,1764275
"Door, The",2012,1,3854,1194577
Dredd 3D,2012,1,3532,1343727
Eega,2012,0,3809,2258337
Electrick Children,2012,1,6378,2139843
Elementary,2012,1,4208,2191671
End of Watch,2012,1,5270,1855199
English Vinglish,2012,1,3806,2181931
Entity,2012,1,5489,1842356
Entrance,2012,1,5212,1918806
Erased,2012,0,6016,1645155
Ernest &amp; Celestine,2012,0,5155,1816518
Escape Fire: The Fight to Rescue American Healthcare,2012,1,5768,2093109
Evangelion: 3.0 You Can (Not) Redo,2012,1,4318,0860907
Excision,2012,1,4962,1984153
"Expendables 2, The",2012,1,3483,1764651
Extracted,2012,0,4746,1757746
"Factory, The",2012,1,4308,1132285
Fast Girls,2012,1,3272,1700808
Fat Kid Rules the World,2012,0,5086,1995304
Fin,2012,1,4861,2046090
"Five-Year Engagement, The",2012,1,3209,1195478
Flight,2012,1,3907,1907668
Flukt,2012,1,4913,2076850
"For a Good Time, Call...",2012,1,3477,1996264
Foreign Letters,2012,1,3580,1492841
Four Assassins,2012,0,4207,1478804
Frances Ha,2012,1,4136,2347569
Frankenweenie,2012,0,3587,1142977
Future Weather,2012,1,3733,1701215
Gambit,2012,0,4176,0404978
Game Change,2012,1,3823,1848902
Gayby,2012,1,3574,2106739
"Giant Mechanical Man, The",2012,1,5805,1769363
Ginger and Rosa,2012,1,3690,2115295
Girl in Progress,2012,1,4276,1817676
Girl Vs. Monster,2012,1,3904,2326087
Girls Und Panzer,2012,1,5690,2294076
Golden Winter,2012,0,6073,2202750
Gone,2012,1,3071,1838544
Good Vibrations,2012,1,5562,1920945
Goodbye,2012,1,3367,1926992
Grabbers,2012,1,5035,1525366
Greetings from Tim Buckley,2012,0,7155,1823125
"Grey, The",2012,0,3024,1601913
"Guilt Trip, The",2012,1,5275,1694020
Gyo,2012,1,4985,1857718
Halo 4: Forward Unto Dawn,2012,1,8479,2262308
Hannah Arendt,2012,1,3678,1674773
Hannibal,2012,1,4190,2243973
"Happy Caterpillars, The",2012,0,7543,2592512
"Haunting of Whaley House, The",2012,1,4818,2396701
Hemingway &amp; Gellhorn,2012,0,5053,0423455
Heruta sukeruta,2012,1,6803,2147319
"History of Future Folk, The",2012,0,5054,2245195
Hit and Run,2012,1,4404,2097307
Hitchcock,2012,0,3754,0975645
"Hobbit: An Unexpected Journey, The",2012,0,3746,0903624
Holy Motors,2012,0,3488,2076220
Hope Springs,2012,1,3622,1535438
Hotel Transylvania,2012,1,3591,0837562
House at the End of the Street,2012,1,3572,1582507
"Hunger Games, The",2012,1,3138,1392170
Hyde Park on Hudson,2012,0,3908,1477855
I Belong,2012,1,3948,2377396
If I Were You,2012,1,5352,1587309
Ill Manors,2012,1,3759,1760967
"Impossible, The",2012,0,3914,1649419
In The Dark Half,2012,1,5168,1764645
Inch&#39;Allah,2012,1,4654,2336960
Interview with a Hitman,2012,0,4384,2061712
Iron Sky,2012,1,3164,1034314
It&#39;s a Disaster,2012,1,4551,1995341
Jack and Diane,2012,1,3601,0850677
Jack Reacher,2012,0,3748,0790724
Jackie,2012,1,5420,2108546
Jagten,2012,0,4081,2106476
Jayne Mansfield&#39;s Car,2012,1,4106,1781840
John Carter,2012,1,3108,0401729
John Dies at the End,2012,0,4432,1783732
Journey to the Christmas Star,2012,1,6608,2034761
Kahaani,2012,1,3729,1821480
Kapringen,2012,0,5008,2216240
"Key and the Frame, The",2012,1,3944,2601160
Kill &#39;em All,2012,0,6005,1928335
Killer Joe,2012,0,3486,1726669
Killing Them Softly,2012,0,3573,1764234
Kiss of the Damned,2012,1,4144,1959438
Klip,2012,1,4742,1900908
Ko-ri-a,2012,1,7043,2328503
Kon-Tiki,2012,0,3980,1613750
L&#39;enfant d&#39;en haut,2012,0,6538,2062969
La cinquieme saison,2012,1,4016,2298820
Lake Effects,2012,1,3418,1699498
Lawless,2012,0,3485,1212450
Le grand soir,2012,0,3983,2008562
Le prenom,2012,1,4096,2179121
Les Miserables,2012,1,3749,1707386
Liberal Arts,2012,0,6664,1872818
Life of Pi,2012,0,3775,0454876
Lincoln,2012,1,3664,0443272
"Lizzie Bennet Diaries, The",2012,1,4405,2392261
Lola Versus,2012,1,7769,1710417
Looper,2012,0,3562,1276104
"Lorax, The",2012,0,3492,1482459
"Lords of Salem, The",2012,1,4586,1731697
Lore,2012,1,3953,1996310
"Lucky One, The",2012,1,5271,1327194
Madagascar 3: Europe&#39;s Most Wanted,2012,0,3384,1277953
Magic Mike,2012,1,3385,1915581
"Magic of Belle Isle, The",2012,1,3859,1839654
"Making of a Lady, The",2012,1,6323,2293276
Man on a Ledge,2012,0,3296,1568338
"Man with the Iron Fists, The",2012,0,4329,1258972
"Master, The",2012,0,3541,1560747
Men in Black III,2012,0,3284,1409024
Mental,2012,1,3581,1655416
Mine Games,2012,1,5894,1928337
Mirror Mirror,2012,1,3152,1667353
Monster High: Ghoul&#39;s Rule,2012,1,4105,2446108
Moonrise Kingdom,2012,1,3348,1748122
Morgana,2012,1,5186,2318360
Mosquita y Mari,2012,1,3940,1978480
Much Ado About Nothing,2012,1,4273,2094064
Neighboring Sounds,2012,1,6181,2190367
No,2012,0,3889,2059255
Not Fade Away,2012,1,3837,1230215
"Occupants, The",2012,0,6569,1976633
"Odd Life of Timothy Green, The",2012,1,3484,1462769
Oh Boy,2012,0,4093,1954701
Okami kodomo no ame to yuki,2012,1,4744,2140203
One for the Money,2012,1,3019,1598828
One for the Money,2012,1,6627,598828
Out in the Dark,2012,0,7656,2318625
"Pact, The",2012,1,3575,2040560
Papadopoulos &amp; Sons,2012,0,4289,2006810
"Paperboy, The",2012,1,4663,1496422
Paradies: Liebe,2012,1,4091,1403214
Paranormal Activity 4,2012,1,4468,2109184
ParaNorman,2012,1,3468,1623288
Parental Guidance,2012,1,4320,1047540
Paris-Manhattan,2012,1,4361,1885331
Passion,2012,1,4280,1829012
Paulette,2012,1,4843,2215395
People Like Us,2012,1,3386,1716777
"Perks of Being a Wallflower, The",2012,1,3870,1659337
"Pirates! Band of Misfits, The",2012,0,3167,1430626
Pitch Perfect,2012,1,3578,1981677
"Place Beyond the Pines, The",2012,0,4074,1817273
Populaire,2012,1,4033,2070776
"Possession, The",2012,1,3513,0431021
Premium Rush,2012,1,3497,1547234
Price Check,2012,1,3743,1845849
Privacy,2012,1,3699,2008602
Project X,2012,0,7582,1636826
Prometheus,2012,1,3301,1446714
Quartet,2012,1,3855,1441951
Qwerty,2012,1,3696,1591071
Radio Rebel,2012,1,4469,2008633
"Raven, The",2012,0,3260,1486192
Red Dawn,2012,0,3716,1234719
Red Tails,2012,0,3010,0485985
Renoir,2012,1,4348,2150332
Resident Evil: Retribution,2012,1,3536,1855325
Rise of the Animals,2012,1,3894,1954780
Rise of the Guardians,2012,0,3757,1446192
Robot &amp; Frank,2012,0,3515,1990314
Rock Jocks,2012,0,4884,1869653
Rock of Ages,2012,1,3355,1336608
Ruby Sparks,2012,1,3538,1839492
Ruroni Kenshin: Meiji kenkaku roman tan,2012,1,3910,1979319
Sadako 3D,2012,1,5407,1844025
Safe,2012,0,3869,1656190
Safety Not Guaranteed,2012,1,3351,1862079
"Sapphires, The",2012,1,3689,1673697
Sassy Pants,2012,1,4314,1822302
Savages,2012,1,3397,1615065
Save the Date,2012,0,5980,1965065
"Seasoning House, The",2012,1,6464,1555093
Seeking a Friend for the End of the World,2012,0,3533,1307068
"Sessions, The",2012,0,3710,1866249
Seven Psychopaths,2012,0,3588,1931533
Shadow Dancer,2012,1,5600,1770734
Shelter,2012,1,4177,2254131
Sightseers,2012,1,3794,2023690
Silence,2012,0,6729,2275949
Silent Hill: Revelation 3D,2012,1,3638,0938330
Silver Linings Playbook,2012,1,3818,1045658
Sinister,2012,0,3589,1922777
"Skinny, The",2012,1,3178,2107835
Skyfall,2012,1,3632,1074638
Sleepwalk With Me,2012,0,3521,2077851
Smashed,2012,1,3653,2063781
Smiley,2012,1,3590,2025667
Snackbar,2012,0,3171,2185503
Snow Queen,2012,1,5264,2243621
Snow White,2012,1,6793,1854513
Snow White and the Huntsman,2012,1,3297,1735898
So Undercover,2012,1,8830,1766094
Sparkle,2012,1,3709,1876451
Spring Breakers,2012,1,3874,2101441
Starlet,2012,1,4165,2035630
Stars Above,2012,1,3912,2142955
Steel Magnolias,2012,1,5098,2328749
Step Up Revolution,2012,1,3445,1800741
Stories We Tell,2012,1,4536,2366450
Strike Witches - The Movie,2012,1,3864,2322603
Struck by Lightning,2012,1,4299,1791614
Stuck in Love,2012,1,6075,2205697
Superman vs. The Elite,2012,0,3392,2224455
Supporting Characters,2012,0,4538,1874789
Sushi Girl,2012,0,6705,1606339
"Swing, The",2012,1,4946,2504614
Tabu,2012,1,3793,2153963
Tad: The Lost Explorer,2012,0,5785,1764625
Taken 2,2012,0,3790,1397280
"Tall Man, The",2012,1,3624,1658837
Tango libre,2012,0,4223,2370034
Tears of Steel,2012,0,5247,2285752
Ted,2012,0,3415,1637725
That&#39;s My Boy,2012,0,3282,1232200
Think Like a Man,2012,1,4875,1621045
This Is 40,2012,1,3776,1758830
This Means War,2012,0,3055,1596350
Tiger Eyes,2012,1,5759,1748260
Tim and Eric&#39;s Billion Dollar Movie,2012,0,4336,1855401
Tinkerbell and the Secret of the Wings,2012,1,3814,1217213
To Rome With Love,2012,0,3434,1859650
To the Wonder,2012,1,4061,1595656
Total Recall,2012,0,3535,1386703
Travelling Salesman,2012,0,6694,1801123
"Twilight Saga: Breaking Dawn - Part 2, The",2012,1,3755,1673434
Underworld: Awakening,2012,1,2997,1496025
V/H/S,2012,0,3933,2105044
Vamps,2012,1,7083,1545106
Vattnet,2012,0,7149,2509008
Violine,2012,0,7148,2249628
"Vow, The",2012,1,3096,1606389
Wanderlust,2012,1,3473,1655460
Warpaint,2012,0,4566,3100510
"Watch, The",2012,0,3453,1298649
What Maisie Knew,2012,1,4173,1932767
What to Expect When You&#39;re Expecting,2012,1,3275,1586265
White Alligator,2012,1,5610,2435166
Why Stop Now?,2012,1,7848,1853643
Wireboy,2012,0,5657,2678152
"Woman in Black, The",2012,0,3091,1596365
Women&#39;s Day (Dzien kobiet),2012,1,3929,2393787
Won&#39;t Back Down,2012,1,3931,1870529
"Words, The",2012,0,3523,1840417
Wrath of the Titans,2012,0,3150,1646987
Wreck-It Ralph,2012,1,3650,1772341
Zero Dark Thirty,2012,1,3737,1790885
[REC]3 Genesis,2012,1,5010,1649444
&Aacute; annan veg,2011,0,4489,2009643
11 Flowers,2011,1,3441,2042432
17 Girls,2011,1,3025,1860152
17 Miracles,2011,1,4291,1909270
30 Minutes or Less,2011,0,2618,1622547
50/50,2011,0,2819,1306980
A 2nd Chance,2011,1,6606,2150139
A Dangerous Method,2011,1,3491,1571222
A Happy Event,2011,1,3603,1987018
A Little Bit of Heaven,2011,1,3196,1440161
A Lonely Place to Die,2011,1,5041,1422136
A Separation,2011,1,2649,1832382
A Simple Life,2011,1,5330,2008006
A torinoi lo,2011,0,6106,1316540
A tus espaldas,2011,1,8059,1995242
A Very Harold &amp; Kumar 3D Christmas,2011,0,2854,1268799
Abduction,2011,0,8829,1600195
About Sunny,2011,1,5543,1198199
Absentia,2011,1,3782,1610996
"Adjustment Bureau, The",2011,1,2067,1385826
"Adventures of Tintin, The",2011,0,2818,0983193
Age of the Dragons,2011,0,3943,1594917
Alamanya,2011,1,2805,1630027
Albatross,2011,1,3322,1541149
Albert Nobbs,2011,1,3063,1602098
Alien Armageddon,2011,1,3901,1910498
Aliens vs. Avatars,2011,1,5101,1854506
All Superheroes Must Die,2011,0,5294,1836212
Alps,2011,1,3207,1859446
Alvin and the Chipmunks: Chipwrecked,2011,1,2948,1615918
Alyce Kills,2011,1,5253,1680051
Amber Lake,2011,1,5228,1737090
And if we all live together,2011,0,3531,1674057
Another Earth,2011,1,3458,1549572
Another Happy Day,2011,1,3325,1719071
Apart,2011,1,4242,1525552
Apartment 143,2011,1,4732,1757742
Apollo 18,2011,0,2659,1772240
"Art of Getting By, The",2011,0,3498,1645080
Arthur,2011,0,2194,1334512
Arthur Christmas,2011,0,4914,1430607
"Artist, The",2011,0,2759,1655442
Atlas Shrugged: Part I,2011,1,4330,0480239
Attack the Block,2011,1,2735,1478964
Attenberg,2011,1,2721,1691323
Au cul du loup,2011,1,4099,1669794
"Awakening, The",2011,1,3186,1687901
Bad Teacher,2011,1,2451,1284575
Barbie: Princess Charm School,2011,1,7749,2066832
Batman: Year One,2011,1,3831,1672723
Battle: Los Angeles,2011,0,2122,1217613
Beastly,2011,0,2136,1152398
Bernie,2011,0,7506,1704573
"Best Exotic Marigold Hotel, The",2011,1,3273,1412386
"Big Year, The",2011,0,2788,1053810
Black Butterflies,2011,1,3156,0906778
Black Gold,2011,0,3229,1701210
"Black Power Mixtape 1967-1975, The",2011,1,2732,1592527
Blackthorn,2011,0,3805,1629705
Blue Crush 2,2011,1,4018,1630626
Bridesmaids,2011,1,2123,1478338
Butter,2011,1,4139,1349451
"Cabin in the Woods, The",2011,1,3181,1259521
Cafe de Flore,2011,1,3226,1550312
"Caller, The",2011,1,4549,1525890
Captain America: The First Avenger,2011,0,2567,0458339
"Captains, The",2011,0,2761,1946421
Carnage,2011,1,2990,1692486
Cars 2,2011,0,2779,1216475
Catch .44,2011,1,3349,1886493
Cedar Rapids,2011,0,3028,1477837
Chalet Girl,2011,1,5986,1487118
"Change-Up, The",2011,0,5575,1488555
Circumstance,2011,1,2718,1684628
Cloudburst,2011,1,4311,1466054
Codependent Lesbian Space Alien Seeks Same,2011,1,3443,1762248
Colombiana,2011,0,3702,1657507
Combat Girls,2011,1,3347,1890373
Conan the Barbarian,2011,1,2636,0816462
Contagion,2011,1,2673,1598778
Coriolanus,2011,0,3969,1372686
Coup d&#39;&eacute;clat,2011,1,2870,1900856
Courageous,2011,1,5267,1630036
Cowboys &amp; Aliens,2011,0,2589,0409847
"Craiglist Killer, The",2011,1,4686,1772373
"Crazy, Stupid, Love.",2011,1,2587,1570728
Cyberbully,2011,1,3439,1930315
Damsels in Distress,2011,1,3262,1667307
"Darkest Hour, The",2011,1,2955,1093357
"Dead Inside, The",2011,0,2707,1582270
Dead Space: Aftermath,2011,0,8504,1711366
"Decoy Bride, The",2011,1,4563,1657299
"Deep Blue Sea, The",2011,1,3219,1700844
"Descendants, The",2011,1,2869,1033575
Detachment,2011,1,6427,1683526
Detention,2011,1,3895,1701990
Deus Ex Human Revolution,2011,1,2631,1319708
Diary of a Wimpy Kid: Rodrick Rules,2011,0,2954,1650043
"Dilemma, The",2011,0,8891,1578275
"Divide, The",2011,1,3493,1535616
Dolphin Tale,2011,0,2691,1564349
Donovan&#39;s Echo,2011,0,2711,1743922
Dorfman in Love,2011,1,5572,1665418
"Double, The",2011,0,4529,1646980
Dream House,2011,1,2834,1462041
Drengen der ikke kunne svomme,2011,0,7138,1961281
Drive,2011,1,2679,0780504
"Eagle, The",2011,0,2066,1034389
Eva,2011,1,3992,1298554
Exit Humanity,2011,1,2706,1781812
Extremely Loud &amp; Incredibly Close,2011,0,3032,0477302
Faces in the Crowd,2011,1,4070,1536410
Familiar Grounds,2011,0,3214,1671457
Fast Five,2011,1,2265,1596343
Faust,2011,0,7330,1437357
Final Destination 5,2011,0,2877,1622979
Fjellet,2011,1,2826,1813314
Flypaper,2011,1,2935,1541160
Footloose,2011,1,2758,1068242
Footnote,2011,0,3268,1445520
"Forgiveness of Blood, The",2011,1,4499,1787127
Found Memories (Historias que so existem quando lembradas),2011,1,3412,2043879
Free Men,2011,0,2859,1699185
French Immersion,2011,1,2806,1674692
Friends with Benefits,2011,1,2565,1632708
Friends with Kids,2011,1,3120,1720616
Fright Night,2011,1,2975,1438176
From Prada to Nada,2011,1,5160,0893412
From Up on Poppy Hill,2011,1,3388,1798188
"Future, The",2011,1,2825,1235170
Ghost Rider: Spirit of Vengeance,2011,0,3083,1071875
Girl Walks Into a Bar,2011,1,5568,1682246
"Girl with the Dragon Tattoo, The",2011,0,2953,1568346
Gnomeo &amp; Juliet,2011,1,2141,0377981
"Good Doctor, The",2011,1,4691,1582271
Goon,2011,0,8843,1456635
Gosick,2011,1,7809,1872328
Grave Encounters,2011,0,5828,1703199
"Green Hornet, The",2011,0,1924,0990407
Green Lantern,2011,0,2411,1133985
"Guard, The",2011,0,2660,1540133
Hall Pass,2011,0,2944,0480687
"Hangover Part 2, The",2011,0,2356,1411697
Hanna,2011,1,2179,0993842
Hara-Kiri: Death of a Samurai,2011,0,3487,1728196
Harry Potter and the Deathly Hallows: Part 2,2011,1,2539,1201607
Hasta la Vista,2011,0,4100,1753887
Haywire,2011,0,2998,1506999
Headhunters,2011,0,3411,1614989
Hell,2011,1,4307,1643222
